frame,track_id,x1,y1,x2,y2,conf,class
18,7,672,264,759,497,0.7085985541343689,0
18,8,551,263,666,514,0.7971771359443665,0
18,9,291,205,377,511,0.7711049914360046,0
18,10,3,287,38,489,0.7388008832931519,0
18,12,602,200,688,439,0.5902085304260254,0
19,1,948,208,1169,717,0.9130505323410034,0
19,2,177,222,326,634,0.8792418241500854,0
19,3,433,227,551,494,0.8569144606590271,0
19,4,370,328,448,538,0.7486866116523743,0
19,5,757,240,841,503,0.7271100282669067,0
19,6,1198,253,1285,716,0.650222659111023,0
19,7,673,262,759,495,0.6711394190788269,0
19,8,551,262,666,513,0.8078517317771912,0
19,9,292,208,378,511,0.7845608592033386,0
19,10,3,284,39,489,0.7361220121383667,0
19,12,601,199,688,437,0.5144297480583191,0
20,1,948,207,1169,718,0.9119303226470947,0
20,2,173,222,322,633,0.8709205389022827,0
20,3,433,226,552,494,0.8543283343315125,0
20,4,370,327,448,539,0.7565932869911194,0
20,5,756,238,840,502,0.7467060685157776,0
20,6,1198,255,1284,717,0.6679501533508301,0
20,7,674,261,760,497,0.6507565379142761,0
20,8,551,261,667,512,0.8245447874069214,0
20,9,292,203,380,508,0.7898725271224976,0
20,10,3,282,40,488,0.7302758693695068,0
20,12,602,199,689,437,0.39902353286743164,0
21,1,948,206,1169,718,0.9125888347625732,0
21,2,166,222,318,630,0.8712822794914246,0
21,3,434,225,552,492,0.8655201196670532,0
21,4,371,325,448,536,0.7292959690093994,0
21,5,757,236,841,500,0.7552681565284729,0
21,6,1198,259,1283,717,0.6834068894386292,0
21,7,674,260,759,495,0.5953530073165894,0
21,8,551,260,667,512,0.8337489366531372,0
21,9,292,202,381,507,0.7718760967254639,0
21,10,3,281,41,487,0.7444250583648682,0
21,12,605,198,691,435,0.32296520471572876,0
22,1,948,206,1169,719,0.9136200547218323,0
22,2,160,220,313,626,0.847528874874115,0
22,3,434,224,552,490,0.8686063289642334,0
22,4,374,324,448,529,0.7122750282287598,0
22,5,757,235,841,499,0.7384119033813477,0
22,6,1200,272,1282,716,0.682881236076355,0
22,7,673,259,760,496,0.47128599882125854,0
22,8,551,259,667,510,0.8405998945236206,0
22,9,293,202,383,506,0.7615616321563721,0
22,10,3,281,41,486,0.737954318523407,0
23,1,948,205,1169,719,0.9140064120292664,0
23,2,153,219,308,620,0.8317412734031677,0
23,3,435,221,552,487,0.8647271990776062,0
23,4,379,322,451,524,0.6810693144798279,0
23,5,758,233,842,498,0.7620948553085327,0
23,6,1200,260,1283,719,0.679337203502655,0
23,7,674,257,760,495,0.670771062374115,0
23,8,551,259,667,509,0.8404498100280762,0
23,9,297,205,388,507,0.7425426840782166,0
23,10,3,281,41,485,0.7806288003921509,0
24,1,949,204,1170,719,0.9149054288864136,0
24,2,147,217,306,615,0.8462204933166504,0
24,3,437,218,552,482,0.8386422395706177,0
24,4,383,321,453,521,0.680354118347168,0
24,5,759,232,842,497,0.7573432326316833,0
24,6,1200,253,1284,719,0.6007944345474243,0
24,7,673,255,760,495,0.7289037108421326,0
24,8,550,258,667,509,0.8386050462722778,0
24,9,303,205,394,505,0.7171489596366882,0
24,10,3,279,42,484,0.7980002164840698,0
25,1,949,204,1170,719,0.913036048412323,0
25,2,144,214,306,610,0.8668354153633118,0
25,3,437,215,552,480,0.8475338816642761,0
25,4,385,318,455,519,0.6431960463523865,0
25,5,760,232,843,496,0.7529850602149963,0
25,6,1201,259,1283,718,0.6557072997093201,0
25,7,674,255,760,493,0.7667904496192932,0
25,8,550,258,667,508,0.8352744579315186,0
25,9,306,204,397,505,0.7090557813644409,0
25,10,3,278,43,483,0.7855206727981567,0
26,1,950,203,1170,719,0.9146617650985718,0
26,2,141,211,305,605,0.888704776763916,0
26,3,437,213,552,479,0.848762035369873,0
26,4,390,316,458,515,0.7124086618423462,0
26,5,760,232,843,495,0.7460876107215881,0
26,6,1201,261,1282,717,0.6847420930862427,0
26,7,675,255,760,491,0.7668325901031494,0
26,8,550,257,667,507,0.8329744338989258,0
26,9,306,202,399,503,0.7705480456352234,0
26,10,3,277,43,479,0.7991093993186951,0
27,1,951,202,1171,719,0.9139016270637512,0
27,2,140,209,306,600,0.8853147029876709,0
27,3,439,212,552,476,0.8129366040229797,0
27,4,393,314,462,513,0.7456272840499878,0
27,5,760,233,843,494,0.7244789600372314,0
27,6,1200,258,1281,716,0.6664940118789673,0
27,7,675,254,761,491,0.7546786665916443,0
27,8,550,257,668,506,0.8359443545341492,0
27,9,309,204,402,503,0.7818747758865356,0
27,10,3,277,43,474,0.8001033067703247,0
28,1,952,202,1172,719,0.911457359790802,0
28,2,142,206,309,596,0.8249962329864502,0
28,3,440,211,552,474,0.8289454579353333,0
28,4,397,312,465,512,0.7264342308044434,0
28,5,761,231,844,493,0.7282006144523621,0
28,6,1198,255,1280,715,0.6527087092399597,0
28,7,676,254,762,491,0.7631869316101074,0
28,8,550,257,669,506,0.8317754864692688,0
28,9,311,204,405,502,0.8036392331123352,0
28,10,4,277,44,470,0.7490072846412659,0
29,1,953,201,1172,719,0.9117603302001953,0
29,2,142,204,311,594,0.8126074075698853,0
29,3,441,211,552,468,0.8299180269241333,0
29,4,401,311,468,511,0.6877219080924988,0
29,5,763,230,846,492,0.7462354898452759,0
29,6,1199,256,1280,715,0.649096667766571,0
29,7,676,254,762,491,0.7457189559936523,0
29,8,550,257,669,506,0.7890939116477966,0
29,9,315,200,409,500,0.7823880910873413,0
29,10,4,277,44,467,0.7180236577987671,0
30,1,954,200,1173,719,0.9082719683647156,0
30,2,141,203,311,593,0.8488629460334778,0
30,3,443,210,552,467,0.8249971270561218,0
30,4,406,311,474,509,0.7516508102416992,0
30,5,766,229,847,492,0.750481903553009,0
30,6,1200,252,1281,714,0.7061147689819336,0
30,7,676,254,763,490,0.7467735409736633,0
30,8,550,256,668,505,0.654624342918396,0
30,9,316,199,411,499,0.7983490824699402,0
30,10,5,277,46,467,0.7198416590690613,0
31,1,955,199,1175,719,0.910365641117096,0
31,2,141,203,311,593,0.8574925065040588,0
31,3,445,211,553,462,0.8366512656211853,0
31,4,411,312,480,509,0.8107149600982666,0
31,5,767,229,848,491,0.7817347645759583,0
31,6,1201,246,1282,714,0.5708752870559692,0
31,7,677,255,764,487,0.7475816607475281,0
31,8,551,257,671,505,0.7103954553604126,0
31,9,319,199,415,498,0.774154543876648,0
31,10,5,277,47,465,0.7229158282279968,0
32,1,957,199,1176,718,0.9068805575370789,0
32,2,142,203,312,593,0.8643385767936707,0
32,3,447,211,554,461,0.828657865524292,0
32,4,414,311,484,508,0.8107281923294067,0
32,5,766,229,848,491,0.7952231764793396,0
32,6,1201,240,1282,713,0.4869617223739624,0
32,7,678,255,764,486,0.7642611861228943,0
32,8,552,257,673,506,0.660313069820404,0
32,9,321,198,418,498,0.7346093654632568,0
32,10,6,276,48,462,0.7237629890441895,0
33,1,958,198,1176,718,0.9088931083679199,0
33,2,143,204,312,594,0.8720914125442505,0
33,3,448,210,555,460,0.8162896037101746,0
33,4,415,312,486,508,0.7995712757110596,0
33,5,766,229,848,491,0.7989382743835449,0
33,6,1201,232,1283,712,0.41589537262916565,0
33,7,678,255,764,486,0.7354362607002258,0
33,8,554,257,676,507,0.6430791020393372,0
33,9,324,196,421,494,0.7976740002632141,0
33,10,7,276,51,460,0.7499573230743408,0
34,1,959,198,1177,718,0.9082379937171936,0
34,2,144,207,312,595,0.8635546565055847,0
34,3,450,210,555,454,0.8250476121902466,0
34,4,416,312,488,508,0.7822905778884888,0
34,5,767,229,849,491,0.7942121028900146,0
34,6,1202,237,1282,712,0.5423195958137512,0
34,7,678,255,765,486,0.7278061509132385,0
34,8,555,256,677,507,0.652720034122467,0
34,9,326,195,423,492,0.8108536005020142,0
34,10,7,276,53,462,0.7415136098861694,0
35,1,959,199,1177,719,0.907094419002533,0
35,2,146,210,310,594,0.8630975484848022,0
35,3,452,209,556,450,0.8499829769134521,0
35,4,419,312,492,507,0.7767396569252014,0
35,5,767,233,848,492,0.7958207726478577,0
35,6,1202,235,1282,711,0.5920476913452148,0
35,7,678,255,766,487,0.7058828473091125,0
35,8,556,257,678,508,0.6093791723251343,0
35,9,330,198,424,486,0.8131803870201111,0
35,10,8,277,56,463,0.6811699867248535,0
36,1,960,200,1178,719,0.9067079424858093,0
36,2,149,211,310,595,0.8655552268028259,0
36,3,455,210,558,446,0.847620964050293,0
36,4,422,311,496,506,0.7683364748954773,0
36,5,768,234,849,492,0.8145653009414673,0
36,6,1202,230,1282,711,0.6187987327575684,0
36,7,675,254,764,490,0.5567788481712341,0
36,8,557,258,679,508,0.6211116909980774,0
36,9,333,201,426,484,0.8205411434173584,0
36,10,8,279,59,468,0.7463859915733337,0
37,1,961,200,1178,719,0.9046865105628967,0
37,2,151,214,311,597,0.8569458723068237,0
37,3,454,210,558,449,0.7033175826072693,0
37,4,427,312,500,504,0.7622687816619873,0
37,5,767,234,849,493,0.8024675846099854,0
37,6,1203,229,1282,711,0.6348108053207397,0
37,7,668,254,761,495,0.5908061861991882,0
37,8,558,259,680,508,0.6336326599121094,0
37,9,337,200,431,485,0.7937357425689697,0
37,10,8,280,61,470,0.7275040149688721,0
38,1,961,202,1177,719,0.9055469036102295,0
38,2,155,219,311,597,0.8505046963691711,0
38,3,456,213,560,449,0.680935800075531,0
38,4,432,313,504,502,0.7298263907432556,0
38,5,768,234,849,494,0.8099467754364014,0
38,6,1202,225,1282,711,0.6790159344673157,0
38,7,666,255,760,497,0.5378684401512146,0
38,8,559,259,681,508,0.6726617217063904,0
38,9,340,199,434,484,0.7936036586761475,0
38,10,9,281,63,471,0.7788618803024292,0
38,13,299,193,382,453,0.680242657661438,0
39,1,962,204,1177,720,0.9080473780632019,0
39,2,160,223,313,597,0.8537837266921997,0
39,3,458,215,561,448,0.6431152820587158,0
39,4,438,313,508,501,0.6155163049697876,0
39,5,769,234,850,495,0.799313485622406,0
39,6,1202,223,1282,712,0.6905564069747925,0
39,7,668,257,762,498,0.567425012588501,0
39,8,559,261,681,509,0.6882299780845642,0
39,9,344,199,438,483,0.8116213083267212,0
39,10,10,283,67,476,0.8135865926742554,0
39,13,301,195,384,457,0.6749755144119263,0
40,1,962,206,1176,720,0.9114317297935486,0
40,2,165,225,316,597,0.8544019460678101,0
40,3,460,217,562,448,0.6395024061203003,0
40,4,442,312,512,502,0.6015185713768005,0
40,5,771,236,852,496,0.7919068336486816,0
40,6,1202,227,1281,713,0.7231494784355164,0
40,7,669,260,763,500,0.5897193551063538,0
40,8,559,262,682,511,0.7363810539245605,0
40,9,346,201,440,483,0.7939335107803345,0
40,10,10,285,69,477,0.8121296167373657,0
40,13,302,200,386,463,0.41275379061698914,0
41,1,962,208,1176,719,0.9087987542152405,0
41,2,169,227,317,596,0.8526948094367981,0
41,3,463,218,564,447,0.6210004091262817,0
41,4,446,312,516,502,0.5804730653762817,0
41,5,773,237,853,498,0.7641217708587646,0
41,6,1199,226,1279,713,0.688714861869812,0
41,7,670,261,764,502,0.6881773471832275,0
41,8,559,263,682,513,0.7361689209938049,0
41,9,348,203,442,485,0.7913989424705505,0
41,10,11,285,71,475,0.8113583326339722,0
41,13,306,200,391,467,0.3067017197608948,0
42,1,963,209,1175,718,0.9099169373512268,0
42,2,174,229,319,595,0.8481873273849487,0
42,3,465,220,565,447,0.6775138974189758,0
42,4,449,314,518,504,0.6075066328048706,0
42,5,773,238,853,500,0.8039494752883911,0
42,6,1199,221,1279,712,0.638995885848999,0
42,7,670,262,764,504,0.7105045318603516,0
42,8,559,267,681,514,0.6928207278251648,0
42,9,349,204,444,488,0.797151505947113,0
42,10,12,286,72,470,0.7816797494888306,0
42,13,309,200,393,467,0.38401728868484497,0
43,1,962,211,1174,718,0.9095020294189453,0
43,2,176,230,317,589,0.8506053686141968,0
43,3,466,220,566,447,0.6767476797103882,0
43,4,452,316,520,505,0.6363527774810791,0
43,5,773,240,853,501,0.7823667526245117,0
43,6,1197,222,1277,712,0.6248180270195007,0
43,7,667,263,763,507,0.6868621110916138,0
43,8,557,270,678,517,0.5976910591125488,0
43,9,350,205,445,490,0.8163027763366699,0
43,10,14,286,74,468,0.7827981114387512,0
44,1,962,212,1173,717,0.9104152321815491,0
44,2,179,228,315,581,0.8486275672912598,0
44,3,467,220,567,447,0.6711018085479736,0
44,4,454,318,522,508,0.6824622750282288,0
44,5,771,241,851,504,0.7784498333930969,0
44,6,1198,224,1279,712,0.6250187754631042,0
44,7,666,264,762,508,0.6897587776184082,0
44,8,556,273,677,519,0.6387224793434143,0
44,9,350,207,446,493,0.8137704730033875,0
44,10,16,286,76,466,0.7952378392219543,0
45,1,962,214,1173,717,0.9072626829147339,0
45,2,180,228,314,577,0.8589788675308228,0
45,3,468,220,568,448,0.6504018306732178,0
45,4,455,321,522,510,0.6368255019187927,0
45,5,768,241,850,505,0.7910048961639404,0
45,6,1200,218,1281,713,0.6478198766708374,0
45,7,667,266,762,506,0.7182320356369019,0
45,8,548,276,665,520,0.6420214176177979,0
45,9,351,209,448,494,0.8182041645050049,0
45,10,17,285,79,468,0.7872501611709595,0
46,1,962,215,1173,717,0.90384441614151,0
46,2,180,229,312,576,0.8649665117263794,0
46,3,468,221,569,450,0.7104852199554443,0
46,4,455,322,522,511,0.6851767301559448,0
46,5,768,243,850,507,0.7289131879806519,0
46,6,1200,216,1281,713,0.6068201065063477,0
46,7,667,269,763,507,0.7149052619934082,0
46,8,546,279,660,521,0.6456490755081177,0
46,9,352,211,449,495,0.808988094329834,0
46,10,16,285,79,467,0.7803112864494324,0
47,1,962,215,1173,716,0.9045464396476746,0
47,2,180,230,311,577,0.8562065958976746,0
47,3,469,222,570,452,0.7324743866920471,0
47,4,454,323,522,513,0.6784160137176514,0
47,5,765,246,847,508,0.7723336815834045,0
47,6,1200,211,1281,713,0.5667202472686768,0
47,7,666,271,762,510,0.6977591514587402,0
47,8,553,279,668,522,0.635466456413269,0
47,9,353,211,450,497,0.7996643781661987,0
47,10,16,285,81,469,0.7927621006965637,0
48,1,962,217,1172,715,0.904045581817627,0
48,2,180,232,309,578,0.8545507788658142,0
48,3,469,223,571,455,0.7175403237342834,0
48,4,454,323,523,515,0.6839083433151245,0
48,5,765,247,848,509,0.781996488571167,0
48,6,1196,204,1278,712,0.457981139421463,0
48,7,665,273,762,512,0.6889869570732117,0
48,8,551,282,664,523,0.626567542552948,0
48,9,354,213,451,499,0.7890375256538391,0
48,10,17,287,82,470,0.7855665683746338,0
49,1,962,218,1172,715,0.9074803590774536,0
49,2,181,235,309,578,0.8691163659095764,0
49,3,470,224,571,457,0.7617746591567993,0
49,4,454,324,522,514,0.6796216368675232,0
49,5,765,250,848,511,0.810788094997406,0
49,6,1192,228,1273,713,0.27747267484664917,0
49,7,664,275,761,515,0.6624208092689514,0
49,8,552,284,665,525,0.6075303554534912,0
49,9,355,215,452,500,0.7955567240715027,0
49,10,20,288,86,471,0.7817829847335815,0
50,1,961,220,1171,715,0.9089690446853638,0
50,2,182,237,308,578,0.8619537353515625,0
50,3,470,225,571,458,0.7626908421516418,0
50,4,453,324,520,512,0.651068925857544,0
50,5,764,251,847,512,0.8044171929359436,0
50,6,1200,256,1277,715,0.4195936918258667,0
50,7,663,277,762,518,0.6511158347129822,0
50,8,550,286,662,526,0.6049624681472778,0
50,9,356,216,453,501,0.7789778113365173,0
50,10,21,289,88,471,0.7879921197891235,0
51,1,960,223,1170,717,0.9102004766464233,0
51,2,183,240,308,581,0.8714489936828613,0
51,3,471,227,571,459,0.7675592303276062,0
51,4,453,324,519,511,0.5939314365386963,0
51,5,765,252,849,513,0.7939919233322144,0
51,6,1195,197,1281,712,0.6465986967086792,0
51,7,665,280,763,518,0.6828148365020752,0
51,8,553,288,665,528,0.6615298390388489,0
51,9,360,222,455,501,0.7791731953620911,0
51,10,22,292,90,474,0.78827965259552,0
52,1,959,225,1169,717,0.9147673845291138,0
52,2,182,243,308,583,0.8831841945648193,0
52,3,471,228,571,461,0.7793598771095276,0
52,4,453,323,517,508,0.5565423369407654,0
52,5,765,254,848,515,0.7950793504714966,0
52,6,1194,179,1282,710,0.592657744884491,0
52,7,666,281,764,518,0.7660998702049255,0
52,8,549,289,661,530,0.7097576260566711,0
52,9,362,226,456,502,0.7806586623191833,0
52,10,23,295,91,474,0.7855539917945862,0
53,1,958,225,1167,717,0.9143904447555542,0
53,2,182,244,308,584,0.8767045140266418,0
53,3,471,231,571,464,0.7661018967628479,0
53,4,453,322,517,506,0.5753868222236633,0
53,5,765,255,848,516,0.8027130365371704,0
53,6,1190,177,1278,709,0.5231064558029175,0
53,7,666,283,764,520,0.7771776914596558,0
53,8,548,292,658,533,0.7034574747085571,0
53,9,364,228,456,499,0.7883495092391968,0
53,10,25,296,93,475,0.7811781167984009,0
54,1,957,225,1167,718,0.9185168743133545,0
54,2,182,248,307,586,0.8661141991615295,0
54,3,471,233,570,467,0.760384738445282,0
54,4,453,323,516,506,0.5570372939109802,0
54,5,763,255,847,519,0.7801510095596313,0
54,6,1197,200,1281,713,0.33597761392593384,0
54,7,666,284,764,520,0.7702473402023315,0
54,8,545,292,656,536,0.7061516642570496,0
54,9,363,223,456,497,0.7727827429771423,0
54,10,27,296,95,475,0.7747437953948975,0
55,1,956,227,1166,717,0.9191127419471741,0
55,2,182,252,305,588,0.8426430225372314,0
55,3,470,233,570,468,0.7692940831184387,0
55,4,455,324,516,506,0.5922105312347412,0
55,5,762,257,845,521,0.7793322801589966,0
55,6,1197,198,1282,713,0.4124741852283478,0
55,7,665,284,764,523,0.7442007660865784,0
55,8,546,301,653,538,0.6865183115005493,0
55,9,362,220,455,496,0.7691074013710022,0
55,10,28,296,96,474,0.7700517773628235,0
56,1,955,228,1164,717,0.9196678996086121,0
56,2,183,255,306,588,0.829155445098877,0
56,3,470,234,569,470,0.7506875991821289,0
56,4,457,327,518,506,0.5588552355766296,0
56,5,760,260,844,522,0.7759995460510254,0
56,6,1198,197,1282,714,0.3862300515174866,0
56,7,667,285,765,521,0.7117409110069275,0
56,8,548,301,655,540,0.6510670185089111,0
56,9,360,216,454,495,0.7732479572296143,0
56,10,30,296,97,471,0.7702592015266418,0
57,1,954,230,1163,716,0.9214986562728882,0
57,2,181,256,303,590,0.8045476675033569,0
57,3,470,236,569,469,0.7304026484489441,0
57,4,459,329,520,506,0.510451078414917,0
57,5,758,261,842,523,0.7780666351318359,0
57,6,1198,229,1278,713,0.28558051586151123,0
57,7,668,285,767,523,0.6592369079589844,0
57,8,548,301,656,542,0.642247200012207,0
57,9,359,215,454,494,0.7694196105003357,0
57,10,30,295,97,470,0.7676812410354614,0
58,1,953,230,1163,717,0.9173764586448669,0
58,2,179,257,300,587,0.8405742049217224,0
58,3,470,238,568,470,0.682309091091156,0
58,4,460,334,520,508,0.44999268651008606,0
58,5,757,262,841,524,0.7915061712265015,0
58,6,1200,255,1276,713,0.3253515958786011,0
58,7,668,286,768,525,0.6655874848365784,0
58,8,547,301,654,544,0.5917638540267944,0
58,9,358,216,454,492,0.7708315849304199,0
58,10,31,295,98,469,0.7647042870521545,0
59,1,952,232,1162,716,0.914783239364624,0
59,2,177,257,297,586,0.8502655625343323,0
59,3,470,240,567,472,0.6731430888175964,0
59,4,461,338,521,510,0.4363219141960144,0
59,5,757,264,840,526,0.7805210947990417,0
59,6,1200,273,1274,713,0.3689611554145813,0
59,7,668,287,768,529,0.676908552646637,0
59,8,548,304,654,545,0.6592777371406555,0
59,9,358,216,453,492,0.79314786195755,0
59,10,31,294,100,470,0.780385434627533,0
60,1,951,234,1161,717,0.911904513835907,0
60,2,175,258,293,584,0.8543024659156799,0
60,3,467,240,568,483,0.6774875521659851,0
60,4,462,338,523,513,0.36028239130973816,0
60,5,758,266,841,528,0.7740504145622253,0
60,6,1199,260,1276,714,0.5539094805717468,0
60,7,668,288,769,532,0.6482815742492676,0
60,8,548,308,650,546,0.6690945029258728,0
60,9,357,215,454,492,0.7847004532814026,0
60,10,32,295,101,472,0.7731881141662598,0
61,1,950,235,1160,717,0.9159929156303406,0
61,2,173,259,290,580,0.8365054726600647,0
61,3,466,240,568,488,0.6599355340003967,0
61,4,463,338,526,514,0.3457639515399933,0
61,5,757,268,840,530,0.7743161916732788,0
61,6,1198,263,1276,717,0.6054534912109375,0
61,7,670,289,770,535,0.708794891834259,0
61,8,545,310,645,547,0.6940220594406128,0
61,9,360,215,457,495,0.802527129650116,0
61,10,35,297,104,473,0.8095784783363342,0
62,1,949,236,1160,717,0.9222325682640076,0
62,2,168,259,285,578,0.8649091720581055,0
62,3,463,241,569,500,0.6498693227767944,0
